epub_Date,Journal,xml_file_name,article_title,Prism,ImageJ,Matlab,Fiji,R
13-7-2020,PLoS_Pathog,PMC7394443.nxml,"The Promyelocytic Leukemia Protein facilitates human herpesvirus 6B chromosomal integration, immediate-early 1 protein multiSUMOylation and its localization at telomeres",0,0,0,1,0
31-5-2019,PLoS_Pathog,PMC6561590.nxml,"Chromulinavorax destructans, a pathogen of microzooplankton that provides a window into the enigmatic candidate phylum Dependentiae",0,1,0,0,0
12-10-2020,PLoS_Pathog,PMC7580998.nxml,Fluorescent secreted bacterial effectors reveal active intravacuolar proliferation of Listeria monocytogenes in epithelial cells,0,0,1,1,0
6-3-2020,PLoS_Pathog,PMC7080272.nxml,Monocyte metabolic reprogramming promotes pro-inflammatory activity and Staphylococcus aureus biofilm clearance,1,0,0,0,0
21-6-2018,PLoS_One,PMC6013123.nxml,"Metabolic enzymes in glial cells of the honeybee brain and their associations with aging, starvation and food response",0,0,0,1,0
15-1-2020,PLoS_One,PMC6961914.nxml,Muscarinic modulation of M and h currents in gerbil spherical bushy cells,0,2,1,0,0
31-12-2019,PLoS_One,PMC6938369.nxml,Connectivity differences between Gulf War Illness (GWI) phenotypes during a test of attention,0,0,1,0,0
4-11-2020,PLoS_One,PMC7641398.nxml,Experimental evaluation of stiffening effect induced by UVA/Riboflavin corneal cross-linking using intact porcine eye globes,0,0,1,0,0
29-5-2020,PLoS_One,PMC7259769.nxml,Phosphorylation of mouse intestinal basolateral amino acid uniporter LAT4 is controlled by food-entrained diurnal rhythm and dietary proteins,1,0,0,0,0
15-1-2020,PLoS_One,PMC6961864.nxml,Ultrastructure of light-activated axons following optogenetic stimulation to produce late-phase long-term potentiation,0,0,0,1,0
20-11-2017,PLoS_One,PMC5695809.nxml,Advances in applied homeostatic modelling of the relationship between thyrotropin and free thyroxine,0,0,0,0,1
22-11-2017,PLoS_One,PMC5699834.nxml,"Feeding-induced changes in allatostatin-A and short neuropeptide F in the antennal lobes affect odor-mediated host seeking in the yellow fever mosquito, Aedes aegypti",1,0,0,0,0
31-10-2018,PLoS_One,PMC6209224.nxml,Cycles of myofiber degeneration and regeneration lead to remodeling of the neuromuscular junction in two mammalian models of Duchenne muscular dystrophy,1,1,0,0,0
12-2-2020,PLoS_One,PMC7015398.nxml,Autoantibodies as diagnostic markers and potential drivers of inflammation in ulcerative colitis,0,0,0,0,1
19-6-2020,PLoS_One,PMC7304610.nxml,Effect of p53 activation on experimental right ventricular hypertrophy,1,0,0,0,0
21-6-2019,PLoS_One,PMC6588280.nxml,Disease-associated mutations in human TUBB3 disturb netrin repulsive signaling,0,0,0,1,0
1-6-2018,PLoS_One,PMC5983516.nxml,Lateral orbitofrontal cortex partitions mechanisms for fear regulation and alcohol consumption,0,0,1,0,0
5-5-2017,PLoS_One,PMC5419567.nxml,Prolactin-induced neuroprotection against glutamate excitotoxicity is mediated by the reduction of [Ca2+]i overload and NF-κB activation,1,0,0,0,0
17-8-2018,PLoS_One,PMC6097649.nxml,Differential changes to D1 and D2 medium spiny neurons in the 12-month-old Q175+/- mouse model of Huntington’s Disease,0,1,0,0,0
15-10-2020,PLoS_One,PMC7561199.nxml,Fgf10-CRISPR mosaic mutants demonstrate the gene dose-related loss of the accessory lobe and decrease in the number of alveolar type 2 epithelial cells in mouse lung,0,1,0,0,1
15-5-2020,PLoS_One,PMC7228053.nxml,Prolyl hydroxylase domain 2 reduction enhances skeletal muscle tissue regeneration after soft tissue trauma in mice,1,0,0,1,0
12-3-2020,PLoS_One,PMC7067391.nxml,Extracellular vesicles from rat-bone-marrow mesenchymal stromal/stem cells improve tendon repair in rat Achilles tendon injury model in dose-dependent manner: A pilot study,0,1,0,0,0
03-12-2019,Pharmaceuticals_(Basel),PMC6958493.nxml,A Robust Method for Assaying the Immunoreactive Fraction in Nonequilibrium Systems,1,0,1,0,0
29-6-2020,Physiol_Rep,PMC7322983.nxml,"The p21‐activated kinase 2 (PAK2), but not PAK1, regulates contraction‐stimulated skeletal muscle glucose transport",1,0,0,0,0
25-6-2018,Physiol_Rep,PMC6016672.nxml,Potassium channels contribute to activity‐dependent regulation of dendritic inhibition,1,0,1,0,0
02-7-2019,Physiol_Rep,PMC6606514.nxml,Phenotypic effects of dietary stress in combination with a respiratory chain bypass in mice,1,0,0,0,0
29-6-2020,Proc_Natl_Acad_Sci_U_S_A,PMC7368313.nxml,JNK-mediated disruption of bile acid homeostasis promotes intrahepatic cholangiocarcinoma,2,0,0,0,0
25-3-2020,R_Soc_Open_Sci,PMC7137953.nxml,Risk communication in tables versus text: a registered report randomized trial on ‘fact boxes',0,0,0,0,1
26-7-2020,Redox_Biol,PMC7394750.nxml,Dynamic regulation of NADPH oxidase 5 by intracellular heme levels and cellular chaperones,2,0,0,0,0
20-11-2019,Sci_Adv,PMC6867879.nxml,Brain-targeted enzyme-loaded nanoparticles: A breach through the blood-brain barrier for enzyme replacement therapy in Krabbe disease,1,0,0,0,0
27-2-2019,Sci_Adv,PMC6392779.nxml,A neuronal molecular switch through cell-cell contact that regulates quiescent neural stem cells,0,1,0,0,0
23-4-2019,Sci_Rep,PMC6478949.nxml,The Na+/H+-Exchanger NHE1 Regulates Extra- and Intracellular pH and Nimodipine-sensitive [Ca2+]i in the Suprachiasmatic Nucleus,1,0,0,0,0
15-7-2019,Sci_Rep,PMC6629859.nxml,BK channel clustering is required for normal behavioral alcohol sensitivity in C. elegans,1,0,0,0,0
27-10-2020,Sci_Rep,PMC7591859.nxml,NSAIDs-dependent adaption of the mitochondria-proteasome system in immortalized human cardiomyocytes,1,0,0,0,0
2-9-2020,Sci_Rep,PMC7468118.nxml,Impaired brain homeostasis and neurogenesis in diet-induced overweight zebrafish: a preventive role from A. borbonica extract,0,1,0,0,0
30-1-2019,Sci_Rep,PMC6353970.nxml,Reduced neural representation of arm/hand actions in the medial posterior parietal cortex,0,0,1,0,0
29-1-2020,Sci_Rep,PMC6989675.nxml,"Neural Representation of Observed, Imagined, and Attempted Grasping Force in Motor Cortex of Individuals with Chronic Tetraplegia",0,0,1,0,0
18-12-2017,Sci_Rep,PMC5735154.nxml,Evidence for hippocampal dependence of value-based decisions,0,0,0,0,1
15-9-2017,Sci_Rep,PMC5601899.nxml,Rewiring of neuronal networks during synaptic silencing,0,0,1,0,0
22-11-2019,Sci_Rep,PMC6874660.nxml,Behavioural and dopaminergic changes in double mutated human A30P*A53T alpha-synuclein transgenic mouse model of Parkinson´s disease,0,1,0,0,0
15-4-2019,Sci_Rep,PMC6465354.nxml,A rare autism-associated MINT2/APBA2 mutation disrupts neurexin trafficking and synaptic function,1,0,0,0,0
7-8-2020,Sci_Rep,PMC7414914.nxml,A single unified model for fitting simple to complex receptor response data,1,0,0,0,0
4-2-2019,Sci_Rep,PMC6361888.nxml,The Placental Transcriptome in Late Gestational Hypoxia Resulting in Murine Intrauterine Growth Restriction Parallels Increased Risk of Adult Cardiometabolic Disease,0,0,1,0,1
18-1-2018,Sci_Rep,PMC5773691.nxml,Myelination of Purkinje axons is critical for resilient synaptic transmission in the deep cerebellar nucleus,1,0,0,0,0
24-1-2018,Sci_Rep,PMC5784134.nxml,Removal of prolyl oligopeptidase reduces alpha-synuclein toxicity in cells and in vivo,0,1,0,0,0
14-2-2020,Sci_Rep,PMC7021792.nxml,The STING pathway does not contribute to behavioural or mitochondrial phenotypes in Drosophila Pink1/parkin or mtDNA mutator models,1,0,0,1,0
27-12-2019,Sci_Rep,PMC6934445.nxml,Diverse sensitivities of TRPA1 from different mosquito species to thermal and chemical stimuli,0,1,0,0,0
8-6-2020,Sci_Rep,PMC7280509.nxml,The mechanoelectrical transducer channel is not required for regulation of cochlear blood flow during loud sound exposure in mice,0,1,1,0,0
25-9-2018,Sci_Rep,PMC6156334.nxml,Cell cycle reentry triggers hyperploidization and synaptic dysfunction followed by delayed cell death in differentiated cortical neurons,0,1,0,0,0
12-11-2019,Sci_Rep,PMC6851087.nxml,Recognition memory reconsolidation requires hippocampal Zif268,1,0,1,0,0
3-3-2020,Sci_Rep,PMC7054355.nxml,Visuocortical tuning to a threat-related feature persists after extinction and consolidation of conditioned fear,0,0,2,0,0
17-7-2020,Sci_Rep,PMC7368019.nxml,Classification of α-synuclein-induced changes in the AAV α-synuclein rat model of Parkinson’s disease using electrophysiological measurements of visual processing,0,0,2,0,0
30-6-2020,Sci_Rep,PMC7326973.nxml,Computational evidence for nonlinear feedforward modulation of fusimotor drive to antagonistic co-contracting muscles,0,0,1,0,0
2-9-2020,Sci_Rep,PMC7467928.nxml,Hippocampal alterations in glutamatergic signaling during amyloid progression in AβPP/PS1 mice,1,1,1,0,0
29-10-2019,Sci_Rep,PMC6820565.nxml,A unique olfactory bulb microcircuit driven by neurons expressing the precursor to glucagon-like peptide 1,1,0,0,0,0
19-11-2019,Sci_Rep,PMC6864246.nxml,How different effectors and action effects modulate the formation of separate motor memories,0,0,2,0,1
3-10-2017,Sci_Rep,PMC5626716.nxml,Cognitive control during audiovisual working memory engages frontotemporal theta-band interactions,0,0,1,0,1
11-2-2019,Sci_Rep,PMC6370757.nxml,Diabetes-induced hypomagnesemia is not modulated by metformin treatment in mice,1,0,0,0,0
29-9-2020,Sci_Rep,PMC7525533.nxml,Mitochondrial Calcium Uniporter (MCU) deficiency reveals an alternate path for Ca2+ uptake in photoreceptor mitochondria,0,0,0,2,0
3-4-2019,Sci_Rep,PMC6447598.nxml,Characterization of transgenic mouse lines for labeling type I and type II afferent neurons in the cochlea,0,0,0,1,0
7-7-2020,Sci_Rep,PMC7341751.nxml,The actin nucleator Cobl organises the terminal web of enterocytes,1,0,0,0,0
25-3-2020,Sci_Rep,PMC7096473.nxml,Comparison of tuning properties of gamma and high-gamma power in local field potential (LFP) versus electrocorticogram (ECoG) in visual cortex,0,0,1,0,0
7-11-2019,Sci_Rep,PMC6838314.nxml,Tau interactome analyses in CRISPR-Cas9 engineered neuronal cells reveal ATPase-dependent binding of wild-type but not P301L Tau to non-muscle myosins,0,1,0,0,0
19-8-2019,Sci_Rep,PMC6700312.nxml,Lateral hypothalamic fast-spiking parvalbumin neurons modulate nociception through connections in the periaqueductal gray area,1,0,0,0,0
1-6-2020,Sci_Rep,PMC7264240.nxml,Destabilization of light NREM sleep by thalamic PLCβ4 deletion impairs sleep-dependent memory consolidation,0,0,1,0,0
19-1-2018,Sci_Rep,PMC5775389.nxml,Conflict-sensitive neurons gate interocular suppression in human visual cortex,0,0,1,0,0
18-12-2019,Sci_Rep,PMC6920387.nxml,Outcome contingency selectively affects the neural coding of outcomes but not of tasks,0,0,1,0,0
14-3-2020,Sensors_(Basel),PMC7146190.nxml,Challenge Accepted? Individual Performance Gains for Motor Imagery Practice with Humanoid Robotic EEG Neurofeedback,0,0,1,0,1
15-1-2019,Soc_Cogn_Affect_Neurosci,PMC6374606.nxml,Dissecting social interaction: dual-fMRI reveals patterns of interpersonal brain-behavior relationships that dissociate among dimensions of social exchange,0,0,1,0,0
16-7-2019,Stem_Cells_Transl_Med,PMC6811698.nxml,Neuronal Stem Cell and Drug Interactions: A Systematic Review and Meta‐Analysis: Concise Review,0,1,0,0,0
3-11-2020,Stem_Cell_Res_Ther,PMC7640405.nxml,miR-214-3p-Sufu-GLI1 is a novel regulatory axis controlling inflammatory smooth muscle cell differentiation from stem cells and neointimal hyperplasia,0,1,0,0,0
3-11-2020,Stem_Cell_Res_Ther,PMC7640405.nxml,miR-214-3p-Sufu-GLI1 is a novel regulatory axis controlling inflammatory smooth muscle cell differentiation from stem cells and neointimal hyperplasia,0,1,0,0,0
17-7-2018,Synapse,PMC6186185.nxml,Presynaptic GCaMP expression decreases vesicle release probability at the calyx of Held,1,0,0,0,0
5-6-2020,Theranostics,PMC7330858.nxml,Bioenergetic Crosstalk between Mesenchymal Stem Cells and various Ocular Cells through the intercellular trafficking of Mitochondria,1,1,0,0,0
14-9-2020,Theranostics,PMC7545988.nxml,Delayed microglial depletion after spinal cord injury reduces chronic inflammation and neurodegeneration in the brain and improves neurological recovery in male mice,1,1,0,0,0
9-7-2019,Theranostics,PMC6691382.nxml,Integrative multi-omics analysis identifies a prognostic miRNA signature and a targetable miR-21-3p/TSC2/mTOR axis in metastatic pheochromocytoma/paraganglioma,1,1,0,0,0
25-3-2018,Traffic,PMC5869154.nxml,Phagocytosis of antibody‐opsonized tumor cells leads to the formation of a discrete vacuolar compartment in macrophages,1,0,1,0,0
12-8-2020,Transl_Vis_Sci_Technol,PMC7443125.nxml,Establishment and Characterization of a Unilateral UV-Induced Photoreceptor Degeneration Model in the C57Bl/6J Mouse,0,2,0,0,0
3-10-2019,Wellcome_Open_Res,PMC6854875.nxml,Treatment optimisation for hepatitis C in the era of combination direct-acting antiviral therapy: a systematic review and meta-analysis,2,0,0,0,0
12-1-2018,Wellcome_Open_Res,PMC5721578.nxml,Perturbation of PALB2 function by the T413S mutation found in small cell lung cancer,3,0,0,2,0
28-9-2017,Wellcome_Open_Res,PMC5645705.nxml,Inhibition of IRE1α-mediated XBP1 mRNA cleavage by XBP1 reveals a novel regulatory process during the unfolded protein response,0,1,0,0,0
29-8-2016,eNeuro,PMC5002982.nxml,Representation of Perceptual Color Space in Macaque Posterior Inferior Temporal Cortex (the V4 Complex),0,0,1,0,0
27-9-2018,eNeuro,PMC6158653.nxml,High Fidelity Cryopreservation and Recovery of Primary Rodent Cortical Neurons,0,0,0,2,0
2-10-2018,eNeuro,PMC6168316.nxml,Connectome of the Suprachiasmatic Nucleus: New Evidence of the Core-Shell Relationship,0,2,0,0,0
6-11-2017,eNeuro,PMC5672548.nxml,"α2δ-1 Signaling Drives Cell Death, Synaptogenesis, Circuit Reorganization, and Gabapentin-Mediated Neuroprotection in a Model of Insult-Induced Cortical Malformation",0,4,2,0,0
18-9-2018,eNeuro,PMC6142048.nxml,Electrophysiological Signature Reveals Laminar Structure of the Porcine Hippocampus,1,0,2,0,0
30-10-2019,eNeuro,PMC6825957.nxml,"Fast, Flexible Closed-Loop Feedback: Tracking Movement in “Real-Millisecond-Time”",0,2,0,0,0
8-5-2018,eNeuro,PMC5940673.nxml,Sharpening of Hierarchical Visual Feature Representations of Blurred Images,0,0,2,0,0
1-3-2017,eNeuro,PMC5394928.nxml,Hearing Scenes: A Neuromagnetic Signature of Auditory Source and Reverberant Space Separation,0,0,1,0,0
8-7-2019,eNeuro,PMC6620394.nxml,Targeting Microglia Using Cx3cr1-Cre Lines: Revisiting the Specificity,2,0,0,2,0
13-12-2017,eNeuro,PMC5729038.nxml,"Processing of Natural Echolocation Sequences in the Inferior Colliculus of Seba’s Fruit Eating Bat, Carollia perspicillata
",2,0,2,0,0
4-10-2018,eNeuro,PMC6171740.nxml,Cocaine Exposure Modulates Perineuronal Nets and Synaptic Excitability of Fast-Spiking Interneurons in the Medial Prefrontal Cortex,0,2,0,0,0
4-4-2018,eNeuro,PMC5883250.nxml,Common Sense in Choice: The Effect of Sensory Modality on Neural Value Representations,0,0,2,0,0
22-3-2019,eNeuro,PMC6437656.nxml,Seeing Your Foot Move Changes Muscle Proprioceptive Feedback,0,0,2,0,0
1-3-2017,eNeuro,PMC5394929.nxml,GABA-B Agonist Baclofen Normalizes Auditory-Evoked Neural Oscillations and Behavioral Deficits in the Fmr1 Knockout Mouse Model of Fragile X Syndrome,0,0,1,0,0
4-9-2018,eNeuro,PMC6140113.nxml,Deciphering the Contribution of Oriens-Lacunosum/Moleculare (OLM) Cells to Intrinsic θ Rhythms Using Biophysical Local Field Potential (LFP) Models,0,0,2,0,0
29-7-2019,eNeuro,PMC6675873.nxml,Morphine-Induced Modulation of Endolysosomal Iron Mediates Upregulation of Ferritin Heavy Chain in Cortical Neurons,2,0,0,0,0
1-11-2016,eNeuro,PMC5089537.nxml,Striatal Activity and Reward Relativity: Neural Signals Encoding Dynamic Outcome Valuation,0,0,1,0,1
16-1-2018,eNeuro,PMC5773279.nxml,Cortical Merging in S1 as a Substrate for Tactile Input Grouping,0,0,2,0,0
16-4-2019,eNeuro,PMC6477593.nxml,Chemogenetic Suppression of Medial Prefrontal-Dorsal Hippocampal Interactions Prevents Estrogenic Enhancement of Memory Consolidation in Female Mice,2,0,0,0,0
8-11-2018,eNeuro,PMC6223115.nxml,In Vivo Volume Dynamics of Dendritic Spines in the Neocortex of Wild-Type and Fmr1 KO Mice,0,2,0,0,0
26-9-2019,eNeuro,PMC6763833.nxml,Homeoprotein Neuroprotection of Embryonic Neuronal Cells,2,0,0,0,0
14-6-2018,eNeuro,PMC6002263.nxml,Moment-to-Moment Fluctuations in Neuronal Excitability Bias Subjective Perception Rather than Strategic Decision-Making,0,0,2,0,0
6-4-2018,eNeuro,PMC5889481.nxml,Dopaminergic Drug Effects on Probability Weighting during Risky Decision Making,0,0,2,0,0
30-10-2019,eNeuro,PMC6825959.nxml,Mecp2 Deletion from Cholinergic Neurons Selectively Impairs Recognition Memory and Disrupts Cholinergic Modulation of the Perirhinal Cortex,0,0,2,0,0
27-2-2019,eNeuro,PMC6397953.nxml,An Adenosine A2A Receptor Antagonist Improves Multiple Symptoms of Repeated Quinpirole-Induced Psychosis,2,0,0,0,2
28-9-2016,eNeuro,PMC5039332.nxml,Orientation Tuning Depends on Spatial Frequency in Mouse Visual Cortex,0,0,1,0,0
8-1-2018,eNeuro,PMC6327942.nxml,Electrophysiological Correlates of Absolute Pitch in a Passive Auditory Oddball Paradigm: a Direct Replication Attempt,0,0,0,0,2
27-9-2017,eNeuro,PMC5615249.nxml,Lack of Pattern Separation in Sensory Inputs to the Olfactory Bulb during Perceptual Learning,0,0,2,0,0
2-9-2020,eNeuro,PMC7540925.nxml,Grp94 Regulates the Recruitment of Aneural AChR Clusters for the Assembly of Postsynaptic Specializations by Modulating ADF/Cofilin Activity and Turnover,0,2,0,0,0
12-5-2017,eNeuro,PMC5429040.nxml,Flashing Lights Induce Prolonged Distortions in Visual Cortical Responses and Visual Perception,0,0,1,0,0
22-9-2017,eNeuro,PMC5617207.nxml,Neurochemical Heterogeneity Among Lateral Hypothalamic Hypocretin/Orexin and Melanin-Concentrating Hormone Neurons Identified Through Single-Cell Gene Expression Analysis,0,2,0,0,2
21-9-2017,eNeuro,PMC5617210.nxml,Developmental Disruption of GABAAR-Meditated Inhibition in Cntnap2 KO Mice,2,0,0,0,0
6-4-2018,eNeuro,PMC5889482.nxml,Brain Activity during Methamphetamine Anticipation in a Non-Invasive Self-Administration Paradigm in Mice,0,0,0,2,0
21-11-2016,eNeuro,PMC5116651.nxml,Mammalian FMRP S499 Is Phosphorylated by CK2 and Promotes Secondary Phosphorylation of FMRP,1,0,0,0,0
4-4-2016,eNeuro,PMC4819286.nxml,Longitudinal Effects of Ketamine on Dendritic Architecture In Vivo in the Mouse Medial Frontal Cortex123,0,1,0,0,0
19-10-2020,eNeuro,PMC7598914.nxml,Selective Removal of Sodium Salt Taste Disrupts the Maintenance of Dendritic Architecture of Gustatory Relay Neurons in the Mouse Nucleus of the Solitary Tract,2,0,0,0,0
6-2-2017,eNeuro,PMC5292597.nxml,Sexually Dimorphic Risk Mitigation Strategies in Rats,1,0,0,0,0
7-9-2018,eNeuro,PMC6140115.nxml,The Nogo Receptor Ligand LGI1 Regulates Synapse Number and Synaptic Activity in Hippocampal and Cortical Neurons,2,0,0,4,0
22-3-2019,eNeuro,PMC6437659.nxml,"Extrafield Activity Shifts the Place Field Center of Mass to Encode Aversive Experience
",0,2,2,0,0
6-1-2020,eNeuro,PMC6977210.nxml,Retinoic Acid Is Required for Oligodendrocyte Precursor Cell Production and Differentiation in the Postnatal Mouse Corpus Callosum,2,0,0,2,0
23-10-2017,eNeuro,PMC5659376.nxml,Coordinated Expression of Two Types of Low-Threshold K+ Channels Establishes Unique Single Spiking of Mauthner Cells among Segmentally Homologous Neurons in the Zebrafish Hindbrain,0,0,2,0,0
26-9-2019,eNeuro,PMC6794082.nxml,Long-Distance Axon Regeneration Promotes Recovery of Diaphragmatic Respiratory Function after Spinal Cord Injury,2,2,0,0,0
2-4-2018,eNeuro,PMC5880028.nxml,Sensorimotor Representation of Speech Perception. Cross-Decoding of Place of Articulation Features during Selective Attention to Syllables in 7T fMRI,0,0,2,0,0
28-8-2017,eNeuro,PMC5572440.nxml,Structural Learning in a Visuomotor Adaptation Task Is Explicitly Accessible,0,0,2,0,2
19-6-2017,eNeuro,PMC5490256.nxml,Examining Hippocampal Mossy Fiber Synapses by 3D Electron Microscopy in Wildtype and Kirrel3 Knockout Mice,1,0,0,0,0
6-11-2017,eNeuro,PMC5672546.nxml,Mapping Language Networks Using the Structural and Dynamic Brain Connectomes,0,0,2,0,0
13-1-2020,eNeuro,PMC6964920.nxml,Evaluating the Burstlet Theory of Inspiratory Rhythm and Pattern Generation,2,0,2,0,0
15-7-2016,eNeuro,PMC4945997.nxml,An Alzheimer’s Disease Genetic Risk Score Predicts Longitudinal Thinning of Hippocampal Complex Subregions in Healthy Older Adults,0,0,0,0,1
21-4-2017,eNeuro,PMC5399753.nxml,Microglial TNFα Induces COX2 and PGI2 Synthase Expression in Spinal Endothelial Cells during Neuropathic Pain,0,1,0,0,0
24-10-2017,eNeuro,PMC5654238.nxml,Dopamine D2 Receptors in the Paraventricular Thalamus Attenuate Cocaine Locomotor Sensitization,0,2,2,0,0
21-8-2018,eNeuro,PMC6140109.nxml,Differential Involvement of Kinase Activity of Ca2+/Calmodulin-Dependent Protein Kinase IIα in Hippocampus- and Amygdala-Dependent Memory Revealed by Kinase-Dead Knock-In Mouse,2,0,0,0,0
4-3-2019,eNeuro,PMC6402539.nxml,Human Verbal Memory Encoding Is Hierarchically Distributed in a Continuous Processing Stream,0,0,2,0,0
19-8-2019,eNeuro,PMC6709220.nxml,Cellular and Network Mechanisms May Generate Sparse Coding of Sequential Object Encounters in Hippocampal-Like Circuits,0,0,2,0,0
10-2-2017,eNeuro,PMC5301079.nxml,The Role of Sirt1 in Epileptogenesis,1,0,0,0,0
1-6-2017,eNeuro,PMC5454405.nxml,Impact of Early Consumption of High-Fat Diet on the Mesolimbic Dopaminergic System,1,1,0,0,0
7-6-2019,eNeuro,PMC6565376.nxml,The NeuroD6 Subtype of VTA Neurons Contributes to Psychostimulant Sensitization and Behavioral Reinforcement,4,2,2,0,0
26-5-2017,eNeuro,PMC5446489.nxml,Gain Control in Predictive Smooth Pursuit Eye Movements: Evidence for an Acceleration-Based Predictive Mechanism,0,0,1,0,0
19-3-2020,eNeuro,PMC7110362.nxml,Extraretinal Spike Normalization in Retinal Ganglion Cell Axons,0,0,2,0,0
29-9-2016,eNeuro,PMC5041163.nxml,Altered Spatiotemporal Dynamics of Cortical Activation to Tactile Stimuli in Somatosensory Area 3b and Area 1 of Monkeys after Spinal Cord Injury,0,0,1,0,0
28-5-2018,eNeuro,PMC5971373.nxml,Dbx1 Pre-Bötzinger Complex Interneurons Comprise the Core Inspiratory Oscillator for Breathing in Unanesthetized Adult Mice,0,2,0,0,0
8-3-2018,eNeuro,PMC5844057.nxml,Sulcal Polymorphisms of the IFC and ACC Contribute to Inhibitory Control Variability in Children and Adults,0,0,0,0,2
11-6-2019,eNeuro,PMC6565373.nxml,"Dopamine Depletion Affects Vocal Acoustics and Disrupts Sensorimotor Adaptation in Songbirds
",0,2,2,0,0
28-10-2016,eNeuro,PMC5083950.nxml,The X-Linked Autism Protein KIAA2022/KIDLIA Regulates Neurite Outgrowth via N-Cadherin and δ-Catenin Signaling,0,1,0,0,0
27-2-2019,eNeuro,PMC6399429.nxml,Developmental Axon Degeneration Requires TRPV1-Dependent Ca2+ Influx,2,0,0,2,0
28-2-2019,eNeuro,PMC6397949.nxml,What Makes Eye Contact Special? Neural Substrates of On-Line Mutual Eye-Gaze: A Hyperscanning fMRI Study,0,0,2,0,2
9-10-2019,eNeuro,PMC6787344.nxml,Neural Signal to Violations of Abstract Rules Using Speech-Like Stimuli,0,0,2,0,0
25-7-2017,eNeuro,PMC5526654.nxml,Anterior Cingulate Cortex Contributes to Alcohol Withdrawal- Induced and Socially Transferred Hyperalgesia,1,1,0,0,0
27-10-2020,eNeuro,PMC7598913.nxml,OpBox: Open Source Tools for Simultaneous EEG and EMG Acquisition from Multiple Subjects,0,0,2,0,0
10-1-2017,eNeuro,PMC5223054.nxml,Spatial Mnemonic Encoding: Theta Power Decreases and Medial Temporal Lobe BOLD Increases Co-Occur during the Usage of the Method of Loci,0,0,1,0,0
22-9-2016,eNeuro,PMC5032244.nxml,Gain- and Loss-Related Brain Activation Are Associated with Information Search Differences in Risky Gambles: An fMRI and Eye-Tracking Study,0,0,1,0,0
24-9-2018,eNeuro,PMC6153339.nxml,Loss of Mecp2 Causes Atypical Synaptic and Molecular Plasticity of Parvalbumin-Expressing Interneurons Reflecting Rett Syndrome–Like Sensorimotor Defects,2,2,0,0,0
13-9-2017,eNeuro,PMC5616191.nxml,Local or Not Local: Investigating the Nature of Striatal Theta Oscillations in Behaving Rats,0,0,2,0,0
2-9-2020,eNeuro,PMC7477953.nxml,Traumatic Brain Injury Preserves Firing Rates But Disrupts Laminar Oscillatory Coupling and Neuronal Entrainment in Hippocampal CA1,4,0,6,0,0
8-11-2016,eNeuro,PMC5099603.nxml,Combined Treatment With Environmental Enrichment and (-)-Epigallocatechin-3-Gallate Ameliorates Learning Deficits and Hippocampal Alterations in a Mouse Model of Down Syndrome,0,0,0,0,1
8-8-2018,eNeuro,PMC6102375.nxml,Targeting the Mouse Ventral Hippocampus in the Intrahippocampal Kainic Acid Model of Temporal Lobe Epilepsy,0,0,2,2,0
10-1-2017,eNeuro,PMC5223055.nxml,The Role of Dopamine in Anticipatory Pursuit Eye Movements: Insights from Genetic Polymorphisms in Healthy Adults,0,0,1,0,0
3-4-2017,eNeuro,PMC5378058.nxml,Afferent Fiber Remodeling in the Somatosensory Thalamus of Mice as a Neural Basis of Somatotopic Reorganization in the Brain and Ectopic Mechanical Hypersensitivity after Peripheral Sensory Nerve Injury,0,1,1,0,1
17-9-2018,eNeuro,PMC6140117.nxml,Two Sides of the Same Coin: Distinct Sub-Bands in the α Rhythm Reflect Facilitation and Suppression Mechanisms during Auditory Anticipatory Attention,0,0,2,0,2
21-11-2017,eNeuro,PMC5701296.nxml,α-Synuclein-Dependent Calcium Entry Underlies Differential Sensitivity of Cultured SN and VTA Dopaminergic Neurons to a Parkinsonian Neurotoxin,2,0,0,0,0
14-12-2018,eNeuro,PMC6325540.nxml,Newly Identified Electrically Coupled Neurons Support Development of the Drosophila Giant Fiber Model Circuit,0,0,0,2,0
22-8-2019,eNeuro,PMC6709224.nxml,PIM-Related Kinases Selectively Regulate Olfactory Sensations in Caenorhabditis elegans,0,2,0,0,0
28-2-2019,eNeuro,PMC6397951.nxml,Narrowly Confined and Glomerulus-Specific Onset Latencies of Odor-Evoked Calcium Transients in the Juxtaglomerular Cells of the Mouse Main Olfactory Bulb,0,0,2,2,0
27-6-2018,eNeuro,PMC6021167.nxml,Simultaneous Ablation of Neuronal Neurofascin and Ankyrin G in Young and Adult Mice Reveals Age-Dependent Increase in Nodal Stability in Myelinated Axons and Differential Effects on the Lifespan,2,2,0,0,0
22-8-2019,eNeuro,PMC6709230.nxml,Alpha Neurofeedback Has a Positive Effect for Participants Who Are Unable to Sustain Their Alpha Activity,0,0,2,0,0
28-7-2016,eNeuro,PMC4987412.nxml,Differential Contributions of Olfactory Receptor Neurons in a Drosophila Olfactory Circuit,0,0,1,0,0
5-6-2020,eNeuro,PMC7363481.nxml,Role of Synaptic Inhibition in the Coupling of the Respiratory Rhythms that Underlie Eupnea and Sigh Behaviors,0,0,2,0,0
6-4-2020,eNeuro,PMC7218007.nxml,EGFR Signaling Causes Morphine Tolerance and Mechanical Sensitization in Rats,2,0,0,0,0
